Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean,Domain,Parsed_Name,Sector,Description
High Growth,Fixed Income,Firstmac Mortgage Funding Trust No 4 Series 3-2018,,,16360.0,0.0,,,AustralianSuper,3.959600218718016e-05,,,,
High Growth,Fixed Income,FIRSTMAC MORTGAGE FUNDING TRUST NO. 4 SERIES 2024-3PP,,,137765.0,0.0,,,AustralianSuper,0.0003334317384668,,,,
High Growth,Fixed Income,FirstMac Mortgage Funding Trust No.4 Series Eagle No 4,,,214823.0,0.0,,,AustralianSuper,0.0005199347174728,,,,
High Growth,Fixed Income,FirstMac Mortgage Funding Trust No.4 Series Eagle No.1,,,175665.0,0.0,,,AustralianSuper,0.000425160863338,,,,
High Growth,Fixed Income,Fountain Plaza Securitisation Trust,,,20504.0,0.0,,,AustralianSuper,4.962569858471528e-05,,,,
High Growth,Fixed Income,Freddie Mac Pool,,,12847824.0,0.03,,,AustralianSuper,0.0310955053303487,,,,
High Growth,Fixed Income,Freddie Mac Seasoned Credit Risk Transfer Trust Series 2019-2,,,477939.0,0.0,,,AustralianSuper,0.0011567526704974,,,,
High Growth,Fixed Income,Freddie Mac Seasoned Credit Risk Transfer Trust Series 2019-3,,,411662.0,0.0,,,AustralianSuper,0.0009963428760622,,,,
High Growth,Fixed Income,Freddie Mac Seasoned Credit Risk Transfer Trust Series 2020-1,,,32824.0,0.0,,,AustralianSuper,7.944371490171158e-05,,,,
High Growth,Fixed Income,Freddie Mac Seasoned Credit Risk Transfer Trust Series 2020-2,,,52892.0,0.0,,,AustralianSuper,0.0001280141655063,,,,
High Growth,Fixed Income,Freddie Mac Seasoned Credit Risk Transfer Trust Series 2020-3,,,114458.0,0.0,,,AustralianSuper,0.0002770219571112,,,,
High Growth,Fixed Income,Government National Mortgage Association,,,4325592.0,0.01,,,AustralianSuper,0.0104692023406386,,,,
High Growth,Fixed Income,GS Mortgage Securities Corp Trust 2024-MARK,,,196358.0,0.0,,,AustralianSuper,0.0004752439974003,,,,
High Growth,Fixed Income,GWT 2024-WLF2,,,84378.0,0.0,,,AustralianSuper,0.0002042195276619,,,,
High Growth,Fixed Income,Highways 2021 PLC,,,115032.0,0.0,,,AustralianSuper,0.0002784112055987,,,,
High Growth,Fixed Income,HILT COMMERCIAL MORTGAGE TRUST 2024-ORL,,,199640.0,0.0,,,AustralianSuper,0.0004831874007731,,,,
High Growth,Fixed Income,HLTN Commercial Mortgage Trust 2024-DPLO,,,249453.0,0.0,,,AustralianSuper,0.0006037494824938,,,,
High Growth,Fixed Income,Household Capital 2024-1 RMBS,,,169139.0,0.0,,,AustralianSuper,0.0004093660277467,,,,
High Growth,Fixed Income,HYT Commercial Mortgage Trust 2024-RGCY,,,251334.0,0.0,,,AustralianSuper,0.0006083020546279,,,,
High Growth,Fixed Income,J.P. Morgan Chase Commercial Mortgage Securities Trust 2022-ACB,,,36598.0,0.0,,,AustralianSuper,8.857790269232391e-05,,,,
High Growth,Fixed Income,Jeronimo Funding DAC,,,171587.0,0.0,,,AustralianSuper,0.0004152909063136,,,,
High Growth,Fixed Income,JP Morgan Mortgage Trust 2024-INV1,,,326583.0,0.0,,,AustralianSuper,0.0007904267226342,,,,
High Growth,Fixed Income,JPMorgan Chase Bank NA - CHASE,,,32446.0,0.0,,,AustralianSuper,7.8528843946531e-05,,,,
High Growth,Fixed Income,JW Commercial Mortgage Trust 2024-MRCO,,,285986.0,0.0,,,AustralianSuper,0.0006921700661065,,,,
High Growth,Fixed Income,La Trobe Financial Capital Markets Trust 2023-1,,,410637.0,0.0,,,AustralianSuper,0.0009938620751917,,,,
High Growth,Fixed Income,La Trobe Financial Capital Markets Trust 2023-3,,,402541.0,0.0,,,AustralianSuper,0.0009742673787548,,,,
High Growth,Fixed Income,La Trobe Financial Capital Markets Trust 2024-1,,,292414.0,0.0,,,AustralianSuper,0.0007077277129316,,,,
High Growth,Fixed Income,Ludgate Funding PLC,,,195730.0,0.0,,,AustralianSuper,0.0004737240530621,,,,
High Growth,Fixed Income,Lugo Funding DAC,,,119002.0,0.0,,,AustralianSuper,0.0002880197709216,,,,
High Growth,Fixed Income,Mansard Mortgages 2007-2 PLC,,,142765.0,0.0,,,AustralianSuper,0.0003455332061279,,,,
High Growth,Fixed Income,Mortgage House RMBS Osmium Series 2023-1,,,384221.0,0.0,,,AustralianSuper,0.0009299276012445,,,,
High Growth,Fixed Income,Mortgage House RMBS Osmium Series 2024-1,,,61453.0,0.0,,,AustralianSuper,0.0001487342984357,,,,
High Growth,Fixed Income,Mortgage House RMBS Series 2022-1,,,99678.0,0.0,,,AustralianSuper,0.0002412500187049,,,,
High Growth,Fixed Income,Mulcair Securities No 3 DAC,,,66909.0,0.0,,,AustralianSuper,0.0001619394199475,,,,
High Growth,Fixed Income,Newgate Funding PLC,,,9143.0,0.0,,,AustralianSuper,2.2128743765121525e-05,,,,
High Growth,Fixed Income,NRTH 2024-PARK Mortgage Trust,,,360489.0,0.0,,,AustralianSuper,0.0008724891951377,,,,
High Growth,Fixed Income,NYC Trust 2024-3ELV,,,393534.0,0.0,,,AustralianSuper,0.0009524677949101,,,,
High Growth,Fixed Income,ORDE SERIES 2024-1 TRUST,,,32066.0,0.0,,,AustralianSuper,7.760913240428599e-05,,,,
High Growth,Fixed Income,Orion Trust 2023-1,,,253792.0,0.0,,,AustralianSuper,0.0006142511361301,,,,
High Growth,Fixed Income,ORL Trust 2024-GLKS,,,152447.0,0.0,,,AustralianSuper,0.0003689664881069,,,,
High Growth,Fixed Income,Pembroke Property Finance 2 DAC,,,78258.0,0.0,,,AustralianSuper,0.0001894073312447,,,,
High Growth,Fixed Income,Pepper Residential Securities Trust NO 35,,,39092.0,0.0,,,AustralianSuper,9.461411476168988e-05,,,,
High Growth,Fixed Income,Pepper Residential Securities Trust No 37,,,90199.0,0.0,,,AustralianSuper,0.000218308056313,,,,
High Growth,Fixed Income,Pepper Residential Securities Trust No. 39,,,93804.0,0.0,,,AustralianSuper,0.0002270332144967,,,,
High Growth,Fixed Income,Permanent Custodians Ltd,,,438398.0,0.0,,,AustralianSuper,0.0010610518439398,,,,
High Growth,Fixed Income,PRPM 2023-RCF1 LLC,,,26178.0,0.0,,,AustralianSuper,6.335844408655269e-05,,,,
High Growth,Fixed Income,PRPM 2024-RCF2 LLC,,,270709.0,0.0,,,AustralianSuper,0.0006551952418147,,,,
High Growth,Fixed Income,PRPM 2024-RCF3 LLC,,,154718.0,0.0,,,AustralianSuper,0.0003744629747185,,,,
High Growth,Fixed Income,PRPM 2024-RCF4 LLC,,,154171.0,0.0,,,AustralianSuper,0.0003731390741564,,,,
High Growth,Fixed Income,PRPM 2024-RCF5 LLC,,,80068.0,0.0,,,AustralianSuper,0.000193788062538,,,,
High Growth,Fixed Income,PRPM 2024-RPL2 LLC,,,190924.0,0.0,,,AustralianSuper,0.0004620921223462,,,,
High Growth,Fixed Income,PRPM 2024-RPL3 LLC,,,96595.0,0.0,,,AustralianSuper,0.0002337882537451,,,,
High Growth,Fixed Income,PRPM 2024-RPL4 LLC,,,107719.0,0.0,,,AustralianSuper,0.0002607115989976,,,,
High Growth,Fixed Income,Radian Mortgage Capital Trust 2024-J2,,,78169.0,0.0,,,AustralianSuper,0.0001891919251203,,,,
High Growth,Fixed Income,Rate Mortgage Trust 2024-J4,,,273871.0,0.0,,,AustralianSuper,0.0006628482099636,,,,
High Growth,Fixed Income,Ruby Bond Trust 2021-1,,,146990.0,0.0,,,AustralianSuper,0.0003557589463015,,,,
High Growth,Fixed Income,Ruby Bond Trust 2024-1,,,405200.0,0.0,,,AustralianSuper,0.000980702939257,,,,
High Growth,Fixed Income,Sage AR Funding 2021 Holdings Ltd,,,208640.0,0.0,,,AustralianSuper,0.0005049700425631,,,,
High Growth,Fixed Income,Series 2019-1 REDS Trust,,,43726.0,0.0,,,AustralianSuper,0.00010582975499,,,,
High Growth,Fixed Income,Shamrock Residential 2022-2 DAC,,,208228.0,0.0,,,AustralianSuper,0.0005039728816278,,,,
High Growth,Fixed Income,SHR Trust 2024-LXRY,,,337149.0,0.0,,,AustralianSuper,0.0008159995440956,,,,
High Growth,Fixed Income,Solaris Trust 2024-1,,,291139.0,0.0,,,AustralianSuper,0.000704641838678,,,,
High Growth,Fixed Income,Triton Bond Trust 2023-1 in respect of Series 1,,,591466.0,0.0,,,AustralianSuper,0.0014315213343302,,,,
High Growth,Fixed Income,Triton Bond Trust 2023-2 in respect of Series 1,,,111581.0,0.0,,,AustralianSuper,0.000270058772619,,,,
High Growth,Fixed Income,Triton Bond Trust 2024-1 in respect of Series 1,,,94223.0,0.0,,,AustralianSuper,0.0002280473174867,,,,
High Growth,Fixed Income,Triton Bond Trust 2024-2 in respect of Series 1,,,75680.0,0.0,,,AustralianSuper,0.0001831678145186,,,,
High Growth,Fixed Income,Trustee For Emerald II Reverse Mortgage Series 2007-1 Trust/The,,,2221.0,0.0,,,AustralianSuper,5.375471935068895e-06,,,,
High Growth,Fixed Income,TX Trust 2024-HOU,,,195178.0,0.0,,,AustralianSuper,0.0004723880510323,,,,
High Growth,Fixed Income,UK Logistics 2024-1 DAC,,,166160.0,0.0,,,AustralianSuper,0.0004021559733142,,,,
High Growth,Fixed Income,Vermilion Bond Trust 2023 in respect of Series 1,,,142910.0,0.0,,,AustralianSuper,0.00034588414869,,,,
High Growth,Fixed Income,Vermilion Bond Trust 2024 in respect of Series 1,,,102204.0,0.0,,,AustralianSuper,0.0002473636801673,,,,
High Growth,Fixed Income,Vita Scientia 2022-1 DAC,,,53859.0,0.0,,,AustralianSuper,0.000130354589352,,,,
High Growth,Fixed Income,Agence Centrale des Organismes de Securite Sociale,,,706118.0,0.0,,,AustralianSuper,0.0017090128283867,,,,
High Growth,Fixed Income,Air New Zealand Ltd,,,868003.0,0.0,,,AustralianSuper,0.0021008220468507,,,,
High Growth,Fixed Income,Auckland Council,,,368351.0,0.0,,,AustralianSuper,0.0008915175428881,,,,
High Growth,Fixed Income,Australian Capital Territory,,,2861053.0,0.01,,,AustralianSuper,0.0069245880712492,,,,
High Growth,Fixed Income,BNG Bank NV,,,241145.0,0.0,,,AustralianSuper,0.000583641683828,,,,
High Growth,Fixed Income,Export Development Canada,,,1549146.0,0.0,,,AustralianSuper,0.0037493880442702,,,,
High Growth,Fixed Income,Kreditanstalt fuer Wiederaufbau,,,6137894.0,0.02,,,AustralianSuper,0.0148555051496748,,,,
High Growth,Fixed Income,Landeskreditbank Baden-Wuerttemberg Foerderbank,,,4582513.0,0.01,,,AustralianSuper,0.0110910265752311,,,,
High Growth,Fixed Income,Landwirtschaftliche Rentenbank,,,951520.0,0.0,,,AustralianSuper,0.0023029577017815,,,,
High Growth,Fixed Income,NBN Co Ltd,,,38071163.0,0.1,,,AustralianSuper,0.0921433895731352,,,,
High Growth,Fixed Income,New South Wales Treasury Corp,,,48811461.0,0.13,,,AustralianSuper,0.1181380633566906,,,,
High Growth,Fixed Income,New Zealand Local Government Funding Agency Bond,,,1483271.0,0.0,,,AustralianSuper,0.003589951207835,,,,
High Growth,Fixed Income,Northern Territory Treasury Corp,,,3437972.0,0.01,,,AustralianSuper,0.0083209013955662,,,,
High Growth,Fixed Income,NRW Bank,,,157032.0,0.0,,,AustralianSuper,0.0003800635339521,,,,
High Growth,Fixed Income,Oesterreichische Kontrollbank AG,,,173647.0,0.0,,,AustralianSuper,0.00042027671099,,,,
High Growth,Fixed Income,Province of Alberta Canada,,,1934137.0,0.0,,,AustralianSuper,0.0046811792715346,,,,
High Growth,Fixed Income,Province of British Columbia Canada,,,1314431.0,0.0,,,AustralianSuper,0.0031813088478543,,,,
High Growth,Fixed Income,Province of Manitoba Canada,,,599038.0,0.0,,,AustralianSuper,0.0014498477969562,,,,
High Growth,Fixed Income,Province of Ontario Canada,,,1504887.0,0.0,,,AustralianSuper,0.0036422682728275,,,,
High Growth,Fixed Income,Province of Quebec Canada,,,3647744.0,0.01,,,AustralianSuper,0.0088286112104079,,,,
High Growth,Fixed Income,Queensland Treasury Corp,,,27021112.0,0.07,,,AustralianSuper,0.0653990226070929,,,,
High Growth,Fixed Income,Republic of Korea,,,225509.0,0.0,,,AustralianSuper,0.0005457979741582,,,,
High Growth,Fixed Income,South Australian Government Financing Authority,,,8472301.0,0.02,,,AustralianSuper,0.0205054553133526,,,,
High Growth,Fixed Income,Tasmanian Public Finance Corp,,,3695868.0,0.01,,,AustralianSuper,0.0089450854163526,,,,
High Growth,Fixed Income,Treasury Corp of Victoria,,,58861606.0,0.15,,,AustralianSuper,0.1424623642981012,,,,
High Growth,Fixed Income,Western Australian Treasury Corp,,,4498362.0,0.01,,,AustralianSuper,0.0108873564542009,,,,
High Growth,Fixed Income,African Development Bank,,,671096.0,0.0,,,AustralianSuper,0.0016242493083012,,,,
High Growth,Fixed Income,Asian Development Bank,,,2954097.0,0.01,,,AustralianSuper,0.0071497818626615,,,,
High Growth,Fixed Income,Asian Infrastructure Investment Bank/The,,,359203.0,0.0,,,AustralianSuper,0.0008693766976553,,,,
High Growth,Fixed Income,Council Of Europe Development Bank,,,206813.0,0.0,,,AustralianSuper,0.0005005481662797,,,,
High Growth,Fixed Income,Eurofima Europaeische Gesellschaft fuer die Finanzierung von Eisenbahnmaterial,,,912128.0,0.0,,,AustralianSuper,0.0022076174989601,,,,
High Growth,Fixed Income,European Investment Bank,,,6473515.0,0.02,,,AustralianSuper,0.0156678064852532,,,,
High Growth,Fixed Income,European Union,,,1073181.0,0.0,,,AustralianSuper,0.0025974130332053,,,,
High Growth,Fixed Income,Inter-American Development Bank,,,3957901.0,0.01,,,AustralianSuper,0.0095792821914818,,,,
High Growth,Fixed Income,Inter-American Investment Corp,,,829206.0,0.0,,,AustralianSuper,0.0020069219186811,,,,
High Growth,Fixed Income,International Bank for Reconstruction & Development,,,5342600.0,0.01,,,AustralianSuper,0.0129306602252584,,,,
High Growth,Fixed Income,International Finance Corp,,,4933834.0,0.01,,,AustralianSuper,0.0119413265192655,,,,
High Growth,Fixed Income,AustralianSuper,,,18010.0,0.0,,,AustralianSuper,4.35894865153493e-05,,,,
High Growth,Fixed Income,Bentham Asset Management Pty Ltd,,,89.0,0.0,,,AustralianSuper,2.154061243679116e-07,,,,
High Growth,Fixed Income,IFM Investors,,,18686.0,0.0,,,AustralianSuper,4.522560494313254e-05,,,,
High Growth,Fixed Income,State Street Global Advisors,,,2267564.0,0.01,,,AustralianSuper,0.0054881704831033,,,,
High Growth,Fixed Income,Fixed Income Private Debt,,,487068831.0,1.25,,,AustralianSuper,1.178849541417071,,,,
High Growth,Fixed Income,Ardea,,,94843468.0,0.24,,Externally,AustralianSuper,0.2295490321740679,,,,
High Growth,Fixed Income,Barings,,,782113.0,0.0,,Externally,AustralianSuper,0.001892943035368,,,,
High Growth,Fixed Income,Bentham Asset Management Pty Ltd,,,89.0,0.0,,Externally,AustralianSuper,2.154061243679116e-07,,,,
High Growth,Fixed Income,Churchill,,,1068271.0,0.0,,Externally,AustralianSuper,0.0025855293919621,,,,
High Growth,Fixed Income,Churchill Asset Management,,,115191773.0,0.3,,Externally,AustralianSuper,0.2787979031572836,,,,
High Growth,Fixed Income,IFM Investors,,,272309407.0,0.7,,Externally,AustralianSuper,0.6590686965257782,,,,
High Growth,Fixed Income,"Marathon Asset Management, LP",,,38008.0,0.0,,Externally,AustralianSuper,9.199051657275936e-05,,,,
High Growth,Fixed Income,Maxcap,,,45976615.0,0.12,,Externally,AustralianSuper,0.1112769039180403,,,,
High Growth,Fixed Income,Morgan Stanley Investment Management (Australia),,,79490554.0,0.2,,Externally,AustralianSuper,0.1923904737190808,,,,
High Growth,Fixed Income,"Putnam Advisory Company, LLC",,,0.0,0.0,,Externally,AustralianSuper,0.0,,,,
High Growth,Fixed Income,Sanders Capital LLC,,,13594028.0,0.03,,Externally,AustralianSuper,0.0329015380452682,,,,
High Growth,Fixed Income,State Street Global Advisors,,,66812597.0,0.17,,Externally,AustralianSuper,0.1617060963901703,,,,
High Growth,Fixed Income,African Development Bank,,,671096.0,0.0,,Internally,AustralianSuper,0.0016242493083012,,,,
High Growth,Fixed Income,Agence Centrale des Organismes de Securite Sociale,,,710607.0,0.0,,Internally,AustralianSuper,0.0017198775260529,,,,
High Growth,Fixed Income,Asian Development Bank,,,2954097.0,0.01,,Internally,AustralianSuper,0.0071497818626615,,,,
High Growth,Fixed Income,Asian Infrastructure Investment Bank/The,,,359203.0,0.0,,Internally,AustralianSuper,0.0008693766976553,,,,
High Growth,Fixed Income,Auckland Council,,,368351.0,0.0,,Internally,AustralianSuper,0.0008915175428881,,,,
High Growth,Fixed Income,Australia & New Zealand Banking Group Ltd,,,147115783.0,0.38,,Internally,AustralianSuper,0.3560633780829291,,,,
High Growth,Fixed Income,Australian Capital Territory,,,2861053.0,0.01,,Internally,AustralianSuper,0.0069245880712492,,,,
High Growth,Fixed Income,Bank of Nova Scotia/Australia,,,25801150.0,0.07,,Internally,AustralianSuper,0.0624463564689341,,,,
High Growth,Fixed Income,Bendigo & Adelaide Bank Ltd,,,23240809.0,0.06,,Internally,AustralianSuper,0.0562495797063469,,,,
High Growth,Fixed Income,BNG Bank NV,,,241145.0,0.0,,Internally,AustralianSuper,0.000583641683828,,,,
High Growth,Fixed Income,Canada,,,2081791.0,0.01,,Internally,AustralianSuper,0.0050385452927415,,,,
High Growth,Fixed Income,Canadian Imperial Bank of Commerce/Sydney,,,21510606.0,0.06,,Internally,AustralianSuper,0.0520619805760128,,,,
High Growth,Fixed Income,Commonwealth Bank of Australia,,,97027760.0,0.25,,Internally,AustralianSuper,0.2348356599741559,,,,
High Growth,Fixed Income,Commonwealth of Australia,,,88505428.0,0.23,,Internally,AustralianSuper,0.2142091149550926,,,,
High Growth,Fixed Income,Cooperatieve Rabobank UA/Australia,,,60379162.0,0.16,,Internally,AustralianSuper,0.1461352952696885,,,,
High Growth,Fixed Income,Council Of Europe Development Bank,,,206813.0,0.0,,Internally,AustralianSuper,0.0005005481662797,,,,
High Growth,Fixed Income,DEXUS Finance Pty Ltd,,,865843.0,0.0,,Internally,AustralianSuper,0.0020955942128211,,,,
High Growth,Fixed Income,Eurofima Europaeische Gesellschaft fuer die Finanzierung von Eisenbahnmaterial,,,912128.0,0.0,,Internally,AustralianSuper,0.0022076174989601,,,,
High Growth,Fixed Income,European Investment Bank,,,5328428.0,0.01,,Internally,AustralianSuper,0.0128963598253198,,,,
High Growth,Fixed Income,European Union,,,1073181.0,0.0,,Internally,AustralianSuper,0.0025974130332053,,,,
High Growth,Fixed Income,Export Development Canada,,,1549146.0,0.0,,Internally,AustralianSuper,0.0037493880442702,,,,
High Growth,Fixed Income,Federal Republic of Germany,,,6739600.0,0.02,,Internally,AustralianSuper,0.016311810289775,,,,
High Growth,Fixed Income,French Republic,,,9705619.0,0.02,,Internally,AustralianSuper,0.0234904468919277,,,,
High Growth,Fixed Income,ING Bank Australia Ltd,,,13780447.0,0.04,,Internally,AustralianSuper,0.0333527267452518,,,,
High Growth,Fixed Income,ING Bank NV/Sydney,,,30275296.0,0.08,,Internally,AustralianSuper,0.0732751030949588,,,,
High Growth,Fixed Income,Inter-American Development Bank,,,3957901.0,0.01,,Internally,AustralianSuper,0.0095792821914818,,,,
High Growth,Fixed Income,Inter-American Investment Corp,,,829206.0,0.0,,Internally,AustralianSuper,0.0020069219186811,,,,
High Growth,Fixed Income,International Bank for Reconstruction & Development,,,5342600.0,0.01,,Internally,AustralianSuper,0.0129306602252584,,,,
High Growth,Fixed Income,International Finance Corp,,,4933834.0,0.01,,Internally,AustralianSuper,0.0119413265192655,,,,
High Growth,Fixed Income,Japan,,,9407059.0,0.02,,Internally,AustralianSuper,0.0227678440549469,,,,
High Growth,Fixed Income,Korea Development Bank/London,,,887392.0,0.0,,Internally,AustralianSuper,0.002147749118147,,,,
High Growth,Fixed Income,Kreditanstalt fuer Wiederaufbau,,,4986364.0,0.01,,Internally,AustralianSuper,0.0120684645385132,,,,
High Growth,Fixed Income,Landeskreditbank Baden-Wuerttemberg Foerderbank,,,1690325.0,0.0,,Internally,AustralianSuper,0.004091082664856,,,,
High Growth,Fixed Income,Landwirtschaftliche Rentenbank,,,951520.0,0.0,,Internally,AustralianSuper,0.0023029577017815,,,,
High Growth,Fixed Income,Mizuho Bank Ltd/Sydney,,,1014086.0,0.0,,Internally,AustralianSuper,0.0024543857869186,,,,
High Growth,Fixed Income,MUFG Bank Ltd/London,,,1193402.0,0.0,,Internally,AustralianSuper,0.0028883831419428,,,,
High Growth,Fixed Income,MUFG Bank Ltd/Sydney,,,47629787.0,0.12,,Internally,AustralianSuper,0.1152780654172936,,,,
High Growth,Fixed Income,National Australia Bank Ltd,,,100114871.0,0.26,,Internally,AustralianSuper,0.2423073747607126,,,,
High Growth,Fixed Income,National Australia Bank Ltd/London,,,192571.0,0.0,,Internally,AustralianSuper,0.0004660783457938,,,,
High Growth,Fixed Income,NBN Co Ltd,,,26607069.0,0.07,,Internally,AustralianSuper,0.0643969170121303,,,,
High Growth,Fixed Income,New South Wales Treasury Corp,,,40989848.0,0.11,,Internally,AustralianSuper,0.0992074640012336,,,,
High Growth,Fixed Income,New Zealand Local Government Funding Agency Bond,,,1483271.0,0.0,,Internally,AustralianSuper,0.003589951207835,,,,
High Growth,Fixed Income,Northern Territory Treasury Corp,,,2007636.0,0.01,,Internally,AustralianSuper,0.0048590684258595,,,,
High Growth,Fixed Income,NRW Bank,,,157032.0,0.0,,Internally,AustralianSuper,0.0003800635339521,,,,
High Growth,Fixed Income,Oesterreichische Kontrollbank AG,,,173647.0,0.0,,Internally,AustralianSuper,0.00042027671099,,,,
High Growth,Fixed Income,Oversea-Chinese Banking Corp Ltd/Sydney,,,73298084.0,0.19,,Internally,AustralianSuper,0.1774028786295913,,,,
High Growth,Fixed Income,Province of Alberta Canada,,,1934137.0,0.0,,Internally,AustralianSuper,0.0046811792715346,,,,
High Growth,Fixed Income,Province of British Columbia Canada,,,1314431.0,0.0,,Internally,AustralianSuper,0.0031813088478543,,,,
High Growth,Fixed Income,Province of Manitoba Canada,,,599038.0,0.0,,Internally,AustralianSuper,0.0014498477969562,,,,
High Growth,Fixed Income,Province of Ontario Canada,,,1504887.0,0.0,,Internally,AustralianSuper,0.0036422682728275,,,,
High Growth,Fixed Income,Province of Quebec Canada,,,3647744.0,0.01,,Internally,AustralianSuper,0.0088286112104079,,,,
